Mesin_ID;Siklus_Waktu;Suhu_Total_Kompresi_HPC;Suhu_Total_Turbin_LPT;Rasio_Tekanan_Mesin;Tekanan_Statis_Ruang_Bakar;Rasio_Aliran_Bahan_Bakar;Kecepatan_Poros_Koreksi;Sisa_Umur_RUL
29;153;160106;142774;90485;4812;52014;812336;10
29;154;160605;142681;905764;4814;51962;812996;9
29;155;159992;142272;90554;4812;51935;812757;8
29;156;159546;142341;904378;4806;52019;813185;7
29;157;159491;143084;905803;4819;51991;812286;6
29;158;159508;142963;905199;4816;51954;812477;5
29;159;159789;143455;905075;4823;52007;812674;4
29;160;159349;143216;904957;4822;51895;812764;3
29;161;160197;143139;904943;4812;51989;812802;2
29;162;160695;143041;905152;4823;51997;81223;1
29;163;159893;143641;904266;4817;51975;812138;0
30;1;158739;139246;906562;4707;52261;814876;193
30;2;158845;140694;906208;472;52217;814372;192
30;3;158432;139601;906392;4724;52261;814533;191
30;4;158054;140214;906427;4714;52251;814416;190
30;5;157808;139818;906001;4705;5222;814376;189
30;6;158268;139293;906473;4701;52258;814531;188
30;7;158187;13998;90706;471;52279;814334;187
30;8;157969;139691;905449;4716;52244;814486;186
30;9;159093;13887;906201;4721;52263;814289;185
30;10;158396;140138;905924;4736;5227;813819;184
30;11;157862;139201;905875;4719;52281;813961;183
30;12;159334;13969;906037;4716;52202;814426;182
30;13;158487;140207;905442;4715;52212;814455;181
30;14;158339;140114;905862;4718;52271;814446;180
30;15;157951;140021;906145;4717;52248;814269;179
30;16;159012;139429;90592;472;52252;814423;178
30;17;15865;140191;906884;4686;52249;815022;177
30;18;157663;139825;906479;4704;52252;814148;176
30;19;15882;139393;905817;4705;52273;814627;175
30;20;158562;139566;906905;4708;52208;814029;174
30;21;157756;139302;907045;4728;52262;814471;173
30;22;157966;139113;906076;4726;52199;814462;172
30;23;158355;13995;905866;4723;52257;814427;171
30;24;158323;138991;906574;4718;5227;81465;170
30;25;159033;13996;90641;4714;52255;814284;169
30;26;158048;139428;906417;472;52255;814347;168
30;27;158317;139841;905915;4712;52261;814152;167
30;28;158023;139482;906243;4706;5225;814267;166
30;29;157913;139724;906852;4726;5227;814088;165
30;30;15810;139649;906226;4722;52206;814124;164
30;31;157916;14025;906126;4728;52253;814407;163
30;32;157916;140148;906124;4725;52225;814418;162
30;33;158125;140128;905402;4718;52255;814028;161
30;34;158392;140245;906256;4752;52271;814414;160
30;35;158519;139912;90653;4716;5223;814114;159
30;36;158819;140683;906092;4719;52232;814587;158
30;37;158319;139292;90559;4731;52226;814349;157
30;38;159207;139703;906548;4738;52279;814471;156
30;39;157385;140068;906449;4729;52244;814606;155
30;40;157662;139656;906274;4724;52193;814204;154
30;41;158223;139744;906751;4719;52302;81438;153
30;42;158409;139507;905515;4717;52151;814657;152
30;43;158586;138953;906592;4715;52257;814875;151
30;44;158248;13927;905963;4727;52286;814626;150
30;45;158257;139517;905929;4711;52236;814253;149
30;46;157991;139865;905922;4706;52247;814281;148
30;47;158422;139482;905607;4714;5218;814165;147
30;48;158485;13947;906244;4727;52234;814704;146
30;49;15835;140379;905874;4734;52225;814287;145
30;50;159198;138669;905753;4731;52238;814825;144
30;51;158186;139576;906693;472;52255;814716;143
30;52;158277;139575;906348;4712;52232;814247;142
30;53;158675;139713;905841;4724;52254;814222;141
30;54;158566;140799;90641;4736;52255;814915;140
30;55;157795;139236;90677;4721;52308;814422;139
30;56;159096;140013;906006;4723;52216;814648;138
30;57;158565;139373;90629;4717;52235;814617;137
30;58;158561;139702;906013;4686;52259;814883;136
30;59;158501;140035;906267;4724;52213;814156;135
30;60;15882;139033;906468;4708;52262;814248;134
30;61;158678;139298;906223;4722;5221;814244;133
30;62;158712;140098;906436;4714;5226;814818;132
30;63;158044;139534;906683;4714;5220;814554;131
30;64;158131;139391;905731;4727;5225;815032;130
30;65;158499;139551;906593;4727;52247;814789;129
30;66;159344;139914;906503;4719;5228;814523;128
30;67;158583;139531;905919;4738;52287;814566;127
30;68;158389;139437;906805;4735;5220;814891;126
30;69;158037;140447;906791;4707;52273;814244;125
30;70;158458;139705;906803;4739;52285;814484;124
30;71;158078;13982;90547;4728;52208;814412;123
30;72;158387;140178;907222;4729;52264;814283;122
30;73;158459;14013;905257;4732;52285;814262;121
30;74;158172;140831;905939;4695;52283;814671;120
30;75;158023;139862;905931;4714;52155;814749;119
30;76;158414;140448;905664;4725;52193;814181;118
30;77;158572;139818;906214;4711;52245;814392;117
30;78;158259;139805;90692;4717;5219;814482;116
30;79;159007;14023;90641;4727;52186;814356;115
30;80;157925;139753;906221;4729;52224;814312;114
30;81;158763;139748;90586;4715;52184;814304;113
30;82;158463;139538;906481;4713;52211;81412;112
30;83;158255;139498;905802;4736;52238;814729;111
30;84;158457;140134;906188;4717;52181;814497;110
30;85;158233;139752;905801;4725;52201;814659;109
30;86;158537;139823;906407;474;52242;814531;108
30;87;158985;138736;906585;4715;52244;814526;107
30;88;157776;139411;905632;4723;52262;814404;106
30;89;157775;139962;906448;4736;52234;81419;105
30;90;159211;140035;906495;4722;52268;814016;104
30;91;158708;140044;906269;4725;52245;814574;103
30;92;158592;140806;906386;472;52184;814088;102
30;93;158059;139509;906362;4734;52252;814683;101
30;94;158185;139989;906401;4724;52217;814067;100
30;95;157772;139022;905808;4734;52197;814084;99
30;96;15875;140212;905733;4734;52221;814395;98
30;97;158439;139859;906208;4726;52174;814292;97
30;98;159122;140272;905313;4728;52202;814293;96
30;99;159299;139654;906404;4727;5219;814597;95
30;100;15863;140074;90571;474;52181;814315;94
30;101;15830;140481;906328;473;52231;813759;93
30;102;158831;140186;905877;4718;52258;814307;92
30;103;158191;139728;905825;4731;52232;814196;91
30;104;158352;14020;906212;4717;52202;814267;90
30;105;158526;140592;906759;4739;52239;814582;89
30;106;15889;140293;90619;4748;52166;814034;88
30;107;159175;140229;905784;4723;52186;814399;87
30;108;158858;139983;906261;4724;52212;813614;86
30;109;158858;140283;906012;4727;52171;814081;85
30;110;158612;140154;905982;4757;52156;813715;84
30;111;158482;14062;905728;4734;52176;813939;83
30;112;158419;139672;905906;4724;52163;814115;82
30;113;158517;139455;905407;4733;52182;814081;81
30;114;158219;140323;906313;4725;52247;814519;80
30;115;158956;140269;905982;472;52196;814413;79
30;116;158528;140581;906504;4721;52198;81407;78
30;117;158011;140132;906567;4735;52138;814131;77
30;118;158171;139766;906509;4713;52203;814221;76
30;119;158569;139937;906109;4715;5221;814229;75
30;120;158464;14014;905364;474;52244;81413;74
30;121;158256;139352;905113;4735;52222;814079;73
30;122;158891;140633;906245;4734;52206;814649;72
30;123;158654;140495;906917;4737;52162;814157;71
30;124;158557;140367;905253;4716;52193;814322;70
30;125;158508;140954;906583;4729;52161;814505;69
30;126;159346;139984;906229;4743;52272;814335;68
30;127;15916;140234;905901;4743;52196;814233;67
30;128;159441;140655;905834;4742;52133;813784;66
30;129;158439;141422;906212;4741;52203;814084;65
30;130;159428;139782;905461;4736;52192;814705;64
30;131;158496;140677;905981;4738;52191;814588;63
30;132;158466;140319;905852;4739;52205;814054;62
30;133;159326;140417;905955;4736;52154;81402;61
30;134;159122;140707;906456;4724;52152;813988;60
30;135;157789;140344;906227;4746;52198;813858;59
30;136;158932;140563;905496;4738;52181;814809;58
30;137;159226;140553;905468;4735;52181;813645;57
30;138;158659;141194;906287;4758;52151;814295;56
30;139;159039;140871;906032;476;52157;814441;55
30;140;159022;140157;90582;4739;52149;813882;54
30;141;158622;140283;906292;4748;52142;813963;53
30;142;158332;140976;906062;4752;52168;814454;52
30;143;159092;141008;905686;475;52142;813819;51
30;144;159241;140523;906514;4753;5216;813821;50
30;145;159325;140911;906242;4741;52123;81367;49
30;146;159271;140558;906544;4754;52157;813183;48
30;147;159129;141302;905834;4752;52102;814109;47
30;148;158719;14158;905382;4757;52121;814143;46
30;149;159114;140763;905504;4738;52172;814033;45
30;150;159033;141198;90600;4764;52103;81325;44
30;151;159011;141016;906454;476;5211;814068;43
30;152;15907;14097;905832;4779;52132;81414;42
30;153;159352;14170;906056;4744;52085;813247;41
30;154;15873;140604;906098;4764;52131;813499;40
30;155;159363;140465;905846;4758;52134;813612;39
30;156;15868;140297;906081;4782;52092;813661;38
30;157;15957;14064;905852;4758;52086;813551;37
30;158;159427;141624;905701;4761;52157;813507;36
30;159;159702;141294;905309;475;52112;813148;35
30;160;159749;141664;906017;4748;52071;813793;34
30;161;159889;141527;905547;4759;52099;813803;33
30;162;159488;141251;905814;4762;52097;813711;32
30;163;159986;141054;905736;4769;52101;813516;31
30;164;159268;141813;905948;4777;52082;813757;30
30;165;159227;14148;904645;4771;52107;813201;29
30;166;159447;140506;905468;4769;52127;813412;28
30;167;159069;141889;905243;4775;52091;813041;27
30;168;159318;140951;904928;4786;5207;813644;26
30;169;159376;141689;905499;4761;52085;813376;25
30;170;159167;141331;906322;4781;52112;81328;24
30;171;15969;141805;904873;4762;52102;813042;23
30;172;158864;141687;905789;4771;5213;812804;22
30;173;158862;142056;905217;4787;52078;81343;21
30;174;158897;141927;905573;4788;52043;813057;20
30;175;159368;141861;90578;4786;51981;812802;19
30;176;159482;142087;905614;480;52056;813302;18
30;177;159417;141886;905525;4794;51974;812454;17
30;178;159634;141878;905649;480;5206;813107;16
30;179;159422;141901;906187;4792;52072;81308;15
30;180;159348;142711;904555;480;51993;813047;14
30;181;160072;142074;90549;4781;52071;812781;13
30;182;160024;142071;905348;4813;52033;812847;12
30;183;160257;141264;905452;4793;52001;812809;11
30;184;160389;142456;905541;4795;52008;812793;10
30;185;15985;143153;905022;479;51983;812635;9
30;186;159424;142602;905684;4795;51974;812415;8
30;187;159963;142759;904877;481;51988;811748;7
30;188;159646;143149;905532;480;5205;812325;6
30;189;160032;142535;904957;4799;51974;811992;5
30;190;160146;142361;904662;4805;51991;812739;4
30;191;160355;142384;904947;4806;51968;811884;3
30;192;160426;142234;905251;4804;51975;812318;2
30;193;159595;142762;905223;482;51928;812656;1
30;194;160403;144149;90500;4817;51922;811821;0
31;1;158238;139303;905868;4719;52225;813873;233
31;2;158407;139401;905934;4731;52246;814024;232
31;3;158507;139499;905534;471;52268;814079;231
31;4;15724;139407;90469;4719;52276;813616;230
31;5;158477;139682;905921;4729;52284;813968;229
31;6;15825;139827;906188;473;52214;813634;228
31;7;158457;140587;905453;4723;52244;813269;227
31;8;158633;140108;90675;4703;52237;814114;226
31;9;158509;140292;905505;4721;5219;813334;225
31;10;159507;139916;905389;4702;52229;813721;224
31;11;157912;139942;905509;4715;52224;813973;223
31;12;157901;139444;905749;4717;52212;813959;222
31;13;158171;13971;905926;4723;52266;814013;221
31;14;158761;139861;905746;4731;5228;814072;220
31;15;158313;139164;905739;4719;52233;813572;219
31;16;158584;13987;904927;4704;52221;814244;218
31;17;158229;140129;905463;4711;52256;813396;217
31;18;158963;139285;905425;4706;52275;813416;216
31;19;158707;139925;905595;4732;52208;813521;215
31;20;159208;139795;905786;4714;52189;813831;214
31;21;159086;140543;905722;4709;52199;813742;213
31;22;15853;139591;905915;472;5220;813919;212
31;23;158372;139873;904936;4745;52233;814207;211
31;24;158353;140011;905441;4701;52285;813891;210
31;25;158724;139524;905345;473;52168;814076;209
31;26;158889;139461;905732;4716;52233;813626;208
31;27;158629;139512;906061;4726;52239;814144;207
31;28;158433;139534;905149;4724;52192;813833;206
31;29;158295;139795;905669;4725;52283;814099;205
31;30;158437;140239;906037;4725;52185;813663;204
31;31;158558;139884;905753;4715;52264;814067;203
31;32;158316;139316;905982;4741;52222;814007;202
31;33;158924;140133;906087;4707;52268;814131;201
31;34;158891;139933;905068;4711;52217;814441;200
31;35;158974;139915;905342;473;52231;813896;199
31;36;157527;139759;904985;4737;52235;813419;198
31;37;158856;139554;905471;4706;52201;813676;197
31;38;158597;140007;906069;4707;52286;814131;196
31;39;158217;139541;905307;4726;52241;813755;195
31;40;158326;139776;905609;471;52216;814146;194
31;41;15867;139671;905983;472;52242;813472;193
31;42;158183;139934;905789;4722;52192;814258;192
31;43;157774;139451;905911;4706;52195;813231;191
31;44;158428;139116;90512;4713;52209;813331;190
31;45;158878;140439;905885;4707;52225;814185;189
31;46;157999;139596;905975;4712;52228;813842;188
31;47;15868;139691;905724;4723;5223;814275;187
31;48;158258;139843;905391;473;52253;813896;186
31;49;157611;139833;905419;4704;52254;814186;185
31;50;158731;140468;904955;4727;52224;813866;184
31;51;158764;140308;904921;4716;52186;813828;183
31;52;15835;13941;90659;4729;52231;814029;182
31;53;159174;140684;906154;4723;5223;814083;181
31;54;158144;139718;905725;4733;52219;814084;180
31;55;157719;139634;905168;4713;52204;81338;179
31;56;158258;139636;905552;4721;52278;813985;178
31;57;158068;139608;905323;4711;52242;814232;177
31;58;159024;139819;905309;4717;52232;814127;176
31;59;158482;139532;905626;4736;5222;814139;175
31;60;158003;139752;90556;4725;52235;814128;174
31;61;158442;140026;905527;4719;52225;81433;173
31;62;158194;140059;905313;4733;52238;813791;172
31;63;15832;140425;905381;473;52208;814065;171
31;64;157834;139457;906072;4725;52188;813969;170
31;65;158085;140265;905901;472;52231;81389;169
31;66;158725;140111;90644;4732;52239;814649;168
31;67;158517;140206;906178;4714;52241;814525;167
31;68;158051;140155;906201;472;52156;814054;166
31;69;158908;140287;90486;4728;52233;813707;165
31;70;157836;139086;90584;4737;52248;81430;164
31;71;158358;138959;905716;4731;52285;814148;163
31;72;158663;139439;90524;4721;52235;813929;162
31;73;159014;140152;906066;4729;5221;814092;161
31;74;158025;139863;906201;4736;52205;813876;160
31;75;158209;140333;904483;4758;52166;814032;159
31;76;158429;140117;905723;4715;52224;814049;158
31;77;158216;139717;905822;4725;52194;81322;157
31;78;158471;139701;90620;473;52217;814135;156
31;79;158394;139987;905632;4716;52193;813869;155
31;80;158973;139927;905646;4721;52208;814097;154
31;81;158686;139711;905236;4732;5222;814048;153
31;82;158649;140304;904936;473;52143;814457;152
31;83;158611;139899;905686;4737;52192;813989;151
31;84;158384;139603;905983;4727;52238;813892;150
31;85;158479;139888;905934;4726;52255;814485;149
31;86;158138;139655;906045;474;52251;814054;148
31;87;158291;139771;905786;4734;52177;81354;147
31;88;158418;140034;905858;4728;52218;813915;146
31;89;158538;140375;905974;4725;52267;813624;145
31;90;158059;140403;905158;4726;52175;814135;144
31;91;15894;140075;905984;4721;52222;814034;143
31;92;159197;139488;905165;4737;52191;814199;142
31;93;158484;139748;905151;4723;52226;813356;141
31;94;159233;140249;905941;4744;52186;813953;140
31;95;158363;139689;905455;472;52213;814226;139
31;96;157678;140069;905465;4737;52193;813615;138
31;97;158134;140552;905523;473;52213;813972;137
31;98;158896;139988;905465;4716;52236;813711;136
31;99;158406;139871;906469;4728;52239;814329;135
31;100;158221;139909;905863;4705;52149;81351;134
31;101;158386;140144;905573;4735;52176;81335;133
31;102;158469;140289;905928;4745;52231;813785;132
31;103;158657;140699;905929;4734;5219;813948;131
31;104;158216;139798;905997;4723;52218;813713;130
31;105;158838;139802;905488;4714;52185;814361;129
31;106;158718;140105;905612;472;52207;814308;128
31;107;158376;139965;905905;4726;52201;814129;127
31;108;158124;14010;905146;4732;52189;813796;126
31;109;157866;140388;905569;472;52217;813679;125
31;110;158794;139814;906078;4716;52194;813747;124
31;111;158558;140775;905734;4735;52211;813948;123
31;112;158473;140376;905615;473;52238;814098;122
31;113;158536;139806;905813;4733;52212;813173;121
31;114;157392;139889;905871;4731;52243;814155;120
31;115;159129;140061;906107;4742;52224;813788;119
31;116;15956;140842;905525;4734;52208;814152;118
31;117;158486;140182;905863;4735;52238;813919;117
31;118;158592;139992;906032;4742;52215;813556;116
31;119;157935;140217;904777;4717;52181;813843;115
31;120;158709;140237;905619;4727;52213;81398;114
31;121;158579;140234;905432;4727;52183;813864;113
31;122;158845;140625;904993;472;52205;813765;112
31;123;158586;140448;90587;4716;52222;813985;111
31;124;158466;140553;905685;4732;52168;814042;110
31;125;158547;140384;905005;4737;5214;813792;109
31;126;158636;140385;905355;4731;52217;813624;108
31;127;158692;140485;905917;4738;52185;813673;107
31;128;159097;140236;905925;4717;52208;813652;106
31;129;158897;14046;905961;4731;52184;814315;105
31;130;158558;140702;905418;4727;52228;813795;104
31;131;158167;140827;905397;472;52204;813696;103
31;132;158616;139813;905729;4751;52192;813688;102
31;133;158812;140545;906287;4722;52216;813806;101
31;134;158983;140531;905393;4749;52201;812912;100
31;135;159087;140149;905874;4733;52161;814009;99
31;136;158342;140102;905548;4737;52211;814239;98
31;137;159242;140851;905381;4743;52221;813745;97
31;138;158727;140489;906034;4747;52237;814135;96
31;139;15931;140178;905571;4731;52189;813182;95
31;140;158869;140344;905663;4751;52152;812943;94
31;141;159187;139814;90536;4742;5225;814013;93
31;142;158755;140411;905567;4726;52215;813899;92
31;143;158818;140562;906088;4747;5222;814374;91
31;144;158498;140003;905341;473;52166;814143;90
31;145;158538;141123;905753;4745;52198;814262;89
31;146;158863;140139;905867;4748;52145;814073;88
31;147;158901;140508;90618;4737;52179;814038;87
31;148;159249;140239;905801;4731;52087;813783;86
31;149;159695;140789;905499;4736;52153;813833;85
